,raw_address,simple_address,longitude,latitude
5889,"Inst Hlth Res,Hlth Econ Grp,South Cloisters,St Lukes Campus,Exeter EX1 2LU,Devon,United Kingdom.","Exeter,United Kingdom",-3.53,50.7004
5890,"University Exeter,Sch Med,Inst Hlth Res,South Cloisters,St Lukes Campus,Exeter EX12LU,Devon,United Kingdom.","Exeter,United Kingdom",-3.53,50.7004
5891,"Ctr Clin Epidemiol & Evaluat,7th Floor,828 West 10th Ave,Res Pavil,Vancouver,BC V5Z 1M9,Canada.","Vancouver,Canada",-123.1216,49.2734
5892,"London Sch Hyg & Trop Med,Dept Global Hlth & Dev,15-17 Tavistock Pl,London WC1H 9SH,United Kingdom.","London,United Kingdom",-0.1167,51.5
5893,"Janssen Cilag Ltd,50-100 Holmers Farm Way,High Wycombe HP12 4EG,Bucks,United Kingdom.","Janssen Cilag Ltd,United Kingdom",-4.52546,52.78557
5894,"Cumhuriyet University,Fac Hlth Sci,TR-58140 Sivas,Turkey.","Sivas,Turkey",37.035,39.7454
5895,"University Pittsburgh,Sch Med,Dept Psychiat,Pittsburgh,PA USA.","Pittsburgh,USA",-79.9763,40.4396
5896,"University Presov,Fac Hlth Care,Dept Nursing,Partizanska 1,Presov,Slovakia.","Presov,Slovakia",21.2394,48.9997
5897,"University Oxford,Nuffield Dept Primary Care Hlth Sci,New Radcliffe House,Walton St,Oxford OX2 6NW,United Kingdom.","Oxford,United Kingdom",-1.25,51.7704
5898,"Hacettepe University,Fac Med,Dept Orthopaed & Traumatol,TR-06230 Ankara,Turkey.","Ankara,Turkey",32.8644,39.9272
5899,"Vrije University Amsterdam Med Ctr,Dept Med Psychol,Med Neuropsychol Sect,B7D349,Van der Boechorststr 7,NL-1081 BT Amsterdam,Netherlands.","Amsterdam,Netherlands",4.9166,52.35
5900,"University Groningen,University Med Ctr Groningen,Dept Orthoped,POB 30001,NL-9700 RB Groningen,Netherlands.","Groningen,Netherlands",6.58,53.2204
5901,"Tilburg University,Dev Psychol CoRPS,Room T502,POB 90153,NL-5000 LE Tilburg,Netherlands.","Tilburg University,Netherlands",5.09049,51.555119
5902,"Tokyo University Hosp,Dept Orthoped Surg,Bunkyo Ku,7-3-1 Hongo,Tokyo 1138655,Japan.","Tokyo,Japan",139.7514,35.685
5903,"University Tehran Med Sci,Sina Hosp,Sina Trauma & Surg Res Ctr,Hassan Abad Sq,Imam Khomeini Ave,Tehran 113653876,Iran.","Tehran,Iran",51.4243,35.6719
5904,"Jichi Med University,Dept Orthopaed,3311-1 Yakushiji,Shimotsuke,Tochigi 3290498,Japan.","Jichi Med University,Japan",-115.17013,36.19089
5905,"University Calif San Francisco,Dept Neurosurg,Med Ctr,400 Parnassus Ave,A850,San Francisco,CA 94143 USA.","San Francisco,USA",-122.4429,37.7561
5906,"Shiraz University Med Sci,Dept Biostat,Shiraz,Iran.","Shiraz,Iran",52.57,29.63
5907,"Res Inst Hosp 12 Octubre i 12,Edificio Act Ambulatorias,6a Planta Avda Cordoba,Madrid 28041,Spain.","Cordoba,Spain",-4.77,37.88
5908,"Maastricht University,Sch Publ Hlth & Primary Care,Dept Hlth Serv Res,POB 616,NL-6200 MD Maastricht,Netherlands.","Maastricht,Netherlands",5.677,50.853
5909,"University Akureyri,Sch Hlth Sci,Fac Nursing,IS-600 V Nordurslod,Akureyri,Iceland.","University Akureyri,Iceland",-18.090401,65.681061
5910,"An Najah Natl University,Coll Med & Hlth Sci,Dept Clin & Community Pharm,Nablus,Palestine.","An Najah Natl University,Palestine",35.24447,32.22037
5911,"Ghent University Hosp,Dept Urol,Pintelaan 185 P3,B-9000 Ghent,Belgium.","Ghent University Hosp,Belgium",-81.982208,33.470211
5912,"University Queensland,Sch Publ Hlth,Publ Hlth Bldg,Herston Rd,Herston,Qld 4006,Australia.","University Queensland,Australia",152.310516,-24.897421
5913,"University Ottawa,Ctr Interdisciplinary Pain Res,Anesthesiol Res,Ottawa Hosp,Res Inst,Box 249B,Ottawa,ON K1H 8L6,Canada.","Ottawa,Canada",-75.7,45.4167
5914,"Southampton Gen Hosp,Dept University Child Hlth,Mailpoint 803,Southampton SO16 6YD,Hants,United Kingdom.","Southampton,United Kingdom",-1.4,50.9
5915,"British Amer Tobacco Investments Ltd,Res & Dev Grp,Regents Pk Rd,Southampton SO15 8TL,Hants,United Kingdom.","Southampton,United Kingdom",-1.4,50.9
5916,"University Fed Juiz de Fora,Fac Med,Rua Catulo Breviglieri S-N,BR-36035130 Juiz De Fora,MG,Brazil.","Juiz de Fora,Brazil",-43.375,-21.77
5917,"University Halle Wittenberg,Inst Hlth & Nursing Sci,Fac Med,Magdeburger Str 8,D-06097 Halle,Germany.","Magdeburg,Germany",11.62,52.1304
5918,"Radboud University Nijmegen Med Ctr,Dept Otorhinolaryngol Head & Neck Surg,POB 9101,NL-6500 HB Nijmegen,Netherlands.","Radboud University Nijmegen Med Ctr,Netherlands",-115.170128,36.190891
5919,"University Hosp Leipzig,Dept Visceral Thorac Transplant & Vasc Surg,Liebigstr 20,D-04103 Leipzig,Germany.","Leipzig,Germany",12.41,51.3354
5920,"Hop Robert Debre,Unite Epidemiol Clin,48 Blvd Serurier,F-75019 Paris,France.","Paris,France",2.3333,48.8667
5921,"St Pauls Sinus Ctr,1081 Burrard St,Vancouver,BC V6Z 1Y6,Canada.","Vancouver,Canada",-123.1216,49.2734
5922,"University Paris Diderot,ECEVE,UMRS 1123,Sorbonne Paris Cite,F-75010 Paris,France.","Paris,France",2.3333,48.8667
5923,"Skane University Hosp,Dept Neurol & Rehabil Med,S-22185 Lund,Sweden.","Skane University Hosp,Sweden",-81.982208,33.470211
5924,"Avda Constituc 73,Portal 3,E-28821 Coslada,Madrid,Spain.","Madrid,Spain",-3.6834,40.4
5925,"Mil Med Ctr Novi Beograd,Belgrade,Serbia.","Belgrade,Serbia",20.468,44.8186
5926,"608-1081 Burrard St,Vancouver,BC V6Z 1Y6,Canada.","Vancouver,Canada",-123.1216,49.2734
5927,"Springer,Private Bag 65901,Auckland 0754,New Zealand.","Auckland,New Zealand",174.763,-36.8481
5928,"University Fed Goias,Fac Odontol,Praca University S-N,Setor University,BR-74605220 Goiania,Go,Brazil.","Goiania,Brazil",-49.3,-16.72
5929,"University Hospital Sahlgrenska,ENT Clin Sahlgrenska,SE-41345 Gothenburg,Sweden.","University Hospital Sahlgrenska,Sweden",-81.98221,33.47021
5930,"Third Mil Med University,Dept Nutr,Southwest Hosp,Chongqing 400038,China.","Chongqing,China",106.595,29.565
5931,"Costa Sol Publ Healthcare Agcy,Marbella,Spain.","Marbella,Spain",-4.8833,36.5166
5932,"Blekinge Inst Technol,Dept Hlth,SE-37139 Karlskrona,Sweden.","Karlskrona,Sweden",15.296,56.203
5933,"Natl Med University,Dept Dermatol & Venerol,Kiev,Ukraine.","Kiev,Ukraine",30.5166,50.4334
5934,"Ghent University Hosp,Dept Dermatol,Ghent,Belgium.","Ghent University Hosp,Belgium",-81.982208,33.470211
5935,"University Roma Tor Vergata,Rome,Italy.","Rome,Italy",12.4833,41.896
5936,"University Calif San Francisco,Osher Ctr Integrat Med,Box 1726,San Francisco,CA 94143 USA.","San Francisco,USA",-122.4429,37.7561
5937,"1206 South 4th St,Champaign,IL 61820 USA.","Champaign,USA",-88.2731,40.1148
5938,"Sichuan University,West China Hosp,Dept Nursing,37 Guoxue Rd,Chengdu 610064,Sichuan Provinc,China.","Chengdu,China",104.07,30.67
5939,"Ctr Infect Dis Control,Natl Inst Publ Hlth & Environm,POB 1,NL-3720 BA Bilthoven,Netherlands.","Ctr Infect Dis Control,Netherlands",27.962492,-22.181453
5940,"University York,Dept Hlth Sci,York YO10 5DD,N Yorkshire,United Kingdom.","York,United Kingdom",-1.08,53.9704
5941,"Fourth Mil Med University,Sch Publ Hlth,Dept Hlth Stat,169 Changle West Rd,Xian 710032,Shaanxi,China.","Xian,China",108.895,34.275
5942,"University Amsterdam,Acad Med Ctr,Emma Childrens Hosp,Pediat Psychosocial Dept,POB 22660,NL-1100 DD Amsterdam,Netherlands.","Amsterdam,Netherlands",4.9166,52.35
5943,"University Coimbra,Fac Psychol & Educ Sci,Cognit Psychol Inst,Rua Colegio Novo,Apartado 6153,P-3001802 Coimbra,Portugal.","Coimbra,Portugal",-8.4167,40.2004
5944,"Karolinska Inst,Inst Environm Med,Nobels Vag 13,SE-17177 Stockholm,Sweden.","Stockholm,Sweden",18.0973,59.3508
5945,"University Extremadura,E-06071 Badajoz,Spain.","Badajoz,Spain",-6.97,38.8804
5946,"University Oviedo,Escuela Med Deporte,C Catedrat Gimeno S-N,Oviedo 33008,Spain.","Oviedo,Spain",-5.83,43.3505
5947,"University Murcia,Fac Econ & Business,Dept Appl Econ,Campus Espinardo S-N,E-30100 Murcia,Spain.","Murcia,Spain",-1.13,37.98
5948,"Albany Med Coll,Dept Med,Div Pulm & Crit Care Med,MC 91,47 New Scotland Ave,Albany,NY 12208 USA.","Albany,USA",-73.7987,42.6664
5949,"University Calif Los Angeles,David Geffen Sch Med,UCLA Sleep Disorders Ctr,Dept Neurol,710 Westwood Blvd,Room 1-145 RNRC,Los Angeles,CA 90095 USA.","Westwood,USA",-74.0307,40.9878
5950,"Radboud University Nijmegen,Med Ctr,Dept Oral & Maxillofacial Surgeiy,Geert Grootepl Zuid 10,NL-6525 GA Nijmegen,Netherlands.","Radboud University Nijmegen,Netherlands",5.85865,51.84169
5951,"University Alabama Birmingham,Dept Surg,1900 University Blvd,Birmingham,AL 35294 USA.","Birmingham,USA",-86.7986,33.5276
5952,"Grand Valley State University,Dept Phys Therapy,301 Michigan St NE,Grand Rapids,MI 49503 USA.","Valley,USA",-85.1771,32.8088
5953,"Vrije University Amsterdam,Dept Hlth Sci,De Boelelaan 1105,NL-1081 HV Amsterdam,Netherlands.","Amsterdam,Netherlands",4.9166,52.35
5954,"Sookmyung Womens University,Dept Food & Nutr,Cheonpa Ro 47,Gil 100,Seoul 140742,South Korea.","Seoul,South Korea",126.9997,37.5663
5955,"University Texas Hlth Sci Ctr San Antonio,Dept Surg,7703 Floyd Curl Dr,San Antonio,TX 78229 USA.","San Antonio,USA",-98.5247,29.4722
5956,"University N Carolina,Kidney Ctr,7024 Burnett Womack CB 7155,Chapel Hill,NC 27599 USA.","Burnet,USA",-98.2375,30.7508
5957,"Mem Sloan Kettering Canc Ctr,Dermatol Serv,60th St Outpatient Ctr,Suite 407,Room 4312,New York,NY 10022 USA.","Kettering,USA",-84.1495,39.6956
5958,"Rehabil Inst Chicago,Room 1154,345 E Super St,Chicago,IL 60611 USA.","Chicago,USA",-87.6861,41.8373
5959,"Umea University,Dept Publ Hlth & Clin Med,Dermatol,S-90187 Umea,Sweden.","Umea,Sweden",20.24,63.83
5960,"Med Arts Psychotherapy PA,Med Arts Ctr,33 Overlook Rd,Ste 406,Summit,NJ 07901 USA.","Summit,USA",-74.3648,40.7154
5961,"New York Med Coll,Div Infect Dis,40 Sunshine Cottage Rd,Skyline Off 2N-C20,Valhalla,NY 10595 USA.","York,USA",-97.5947,40.8708
5962,"GIMEMA Data Ctr,Italian Grp Adult Hematol Dis GIMEMA,Hlth Outcome Res Unit,Via Benevento 6,I-00161 Rome,Italy.","Benevento,Italy",14.75,41.1337
5963,"Southampton University Hosp,CE93,MP24,Tremona Rd,Southampton SO16 6YD,Hants,United Kingdom.","Southampton,United Kingdom",-1.4,50.9
5964,"Childrens Hosp,LHSC,Room E2-602,800 Commissioners Rd E,London,ON N6A 5W9,Canada.","London,Canada",-81.25,42.97
5965,"University Paris 06,Hop La Pitie Salpetriere,AP HP,Inst Cardiometab & Nutr,Dept Cardiol,47-83 Blvd Hop,F-75013 Paris,France.","Paris,France",2.3333,48.8667
5966,"First Peoples Hosp Chenzhou,Dept Stomatol,102 Luojiajing Rd,Chenzhou 423000,Hunan,China.","Chenzhou,China",113.0301,25.8004
5967,"University Calgary,Richmond Rd Diagnost & Treatment Ctr,Dept Surg,Div Otolaryngol Head & Neck Surg,1820 Richmond Rd SW,Calgary,AB T2T 5C7,Canada.","Calgary,Canada",-114.08,51.083
5968,"Vrije University Amsterdam,Med Ctr,EMGO Inst Hlth & Care Res,Dept Gen Practice & Elderly Care Med,Van der Boechorststr 7,NL-1081 BT Amsterdam,Netherlands.","Amsterdam,Netherlands",4.9166,52.35
5969,"University Fed Pelotas,Postgrad Program Dent,R Goncalves Chaves 457,5th Floor,BR-96015560 Pelotas,RS,Brazil.","Pelotas,Brazil",-52.33,-31.75
5970,"Leiden University,Med Ctr,Dept Psychiat,POB 9600,NL-2300 RC Leiden,Netherlands.","Leiden University,Netherlands",4.49015,52.161091
5971,"New England Res Inst Inc,Dept Epidemiol,480 Pleasant St,Watertown,MA 02432 USA.","Watertown,USA",-88.7285,43.1893
5972,"Royal Natl Orthopaed Hosp,Spinal Deform Unit,Dept Spinal Surg,Brockley Hill,Stanmore HA7 4LP,Middx,United Kingdom.","Royal Natl Orthopaed Hosp,United Kingdom",1.73199,52.597271
5973,"Ist Clin Humanitas,Ist Neurol,Via Alessandro Manzoni 56,I-20089 Milan,Rozzano,Italy.","Milan,Italy",9.205,45.47
5974,"Kantonsspital St Gallen,Dept Neurosurg,St Gallen,Switzerland.","Kantonsspital St Gallen,Switzerland",9.37602,47.426418
5975,"Rua Maranhao 1447-1101,BR-30150331 Belo Horizonte,MG,Brazil.","Belo Horizonte,Brazil",-43.915,-19.915
5976,"University Leeds,Leeds Inst Rheumat & Musculoskeletal Med,Chapel Allerton Hosp,Chapeltown Rd,Leeds LS7 4SA,W Yorkshire,United Kingdom.","Leeds,United Kingdom",-1.58,53.83
5977,"University Gothenburg,Gillberg Neuropsychiat Ctr,Kungsgatan 12,Gothenburg,Sweden.","University Gothenburg,Sweden",11.9865,57.696991
5978,"Asan Med Ctr,Dept Neurol,88 Olymp Ro 43 Gil,Seoul 138736,South Korea.","Seoul,South Korea",126.9997,37.5663
5979,"Katholieke University Leuven,Dept Oral Hlth Sci Orthodont,Kapucijnenvoer 7,B-3000 Leuven,Belgium.","Katholieke University Leuven,Belgium",4.70054,50.879829
5980,"4800 Sand Point Way NE MB 11-500-3,Seattle,WA 98105 USA.","Seattle,USA",-122.3238,47.6217
5981,"Monash University,Alfred Hosp,Dept Epidemiol & Prevent Med,Commercial Rd,Melbourne,Vic 3181,Australia.","Melbourne,Australia",144.975,-37.82
5982,"Natl Inst Publ Hlth & Environm,Ctr Nutr Prevent & Hlth Serv,POB 1,NL-3720 BA Bilthoven,Netherlands.","Natl Inst Publ Hlth & Environm,Netherlands",5.20514,52.12949
5983,"Shahid Beheshti University Med Sci,Res Inst Endocrine Sci,Endocrine Res Ctr,Tehran,Iran.","Tehran,Iran",51.4243,35.6719
5984,"University So Calif,Publ Policy & Pharm,Grad Hlth Programs,Sol Price Sch Publ Policy,650 Childs Way,RGL 212 Los Angeles,Los Angeles,CA 90089 USA.","Price,USA",-110.8004,39.604
5985,"Leiden University,Inst Psychol,Hlth Med & Neuropsychol Unit,Leiden,Netherlands.","Leiden University,Netherlands",4.49015,52.161091
5986,"Konkuk University,Sch Med,Med Ctr,Dept Family Med,120-1 Neungdong Ro,Seoul 05030,South Korea.","Seoul,South Korea",126.9997,37.5663
5987,"Tufts University,Jean Mayer USDA Human Nutr Res Ctr Aging,Nutr Exercise Physiol & Sarcopenia Lab,711 Washington St,Boston,MA 02111 USA.","Washington,USA",-77.0163,38.9047
5988,"Erasmus MC,Dept Obstet & Gynaecol,Dr Molewaterpl 60,NL-3015 GJ Rotterdam,Netherlands.","Rotterdam,Netherlands",4.48,51.92
5989,"University Leeds,Leeds Inst Canc & Pathol,Dept Oncol,Leeds LS9 7TF,W Yorkshire,United Kingdom.","Leeds,United Kingdom",-1.58,53.83
5990,"Seattle Childrens Hosp,Res Inst,M-S MB-8-501,POB 5371,Seattle,WA 98145 USA.","Seattle,USA",-122.3238,47.6217
5991,"Radiumhospitalet,Oslo University Hosp,Dept Oncol,POB 4953,N-0424 Oslo,Norway.","Oslo,Norway",10.75,59.9167
5992,"McGill University,Div Clin Epidemiol,MUHC,MUHC Res Inst,Royal Victoria Hosp Site,Montreal,PQ,Canada.","Victoria,Canada",-123.35,48.4333
5993,"EORTC Headquarters,Qual Life Dept,Ave E Mounier 83-11,B-1200 Brussels,Belgium.","Brussels,Belgium",4.3333,50.8333
5994,"Hosp University Penn,Dept Neurosurg,3400 Spruce St,3rd Floor Silverstein,Philadelphia,PA 19104 USA.","Philadelphia,USA",-75.134,40.0076
5995,"NYU,Hosp Joint Dis,Dept Orthopaed Surg,306 E 15th St,Ste 1F,New York,NY 10003 USA.","York,USA",-97.5947,40.8708
5996,"New York Spine Inst,361 Merrick Ave,Westbury,NY 11590 USA.","York,USA",-97.5947,40.8708
5997,"St Lazarus Hospice,Fatimska 17,PL-31831 Krakow,Poland.","Krakow,Poland",19.96,50.06
5998,"Marymount University Hosp & Hospice,Curaheen Co,Cork,Ireland.","Cork,Ireland",-8.4958,51.8986
5999,"Montpellier University Hosp,Resp Med,Montpellier,France.","Montpellier,France",3.87,43.6104
6000,"Vrije University Amsterdam,Med Ctr,Rheumatol & Immunol Ctr,POB 7057,NL-1007 MB Amsterdam,Netherlands.","Amsterdam,Netherlands",4.9166,52.35
6001,"Dr Sadi Konuk Bakirkoy Res & Training Hosp,Dept Neurol,TR-34145 Istanbul,Turkey.","Istanbul,Turkey",29.01,41.105
6002,"Northwestern University,Feinberg Sch Med,Dept Neurol,Chicago,IL 60611 USA.","Chicago,USA",-87.6861,41.8373
6003,"Hosp Sick Children,Peter Gilgan Ctr Res & Learning,686 Bay St,Toronto,ON M5G 0A4,Canada.","Toronto,Canada",-79.42,43.7
6004,"Kantar Hlth,Hlth Outcomes Practice,700 Dresher Rd,Horsham,PA 19044 USA.","Kantar Hlth,USA",-83.540649,41.605129
6005,"University Hosp,Pediat & Congenital Cardiol Dept,Montpellier,France.","Montpellier,France",3.87,43.6104
6006,"Inova Fairfax Hosp,Dept Med,3300 Gallows Rd,Falls Church,VA 22042 USA.","Fairfax,USA",-77.2998,38.8531
6007,"San Juan City Hosp,Dept Endocrinol,Endocrinol & Metab Program,San Juan,PR 00921 USA.","San Juan,USA",-98.1522,26.1902
6008,"University Adelaide,Discipline Med,Hlth Observ,Queen Elizabeth Hosp Campus,Woodville Rd,Woodville,SA 5011,Australia.","Adelaide,Australia",138.6,-34.935
6009,"Massachusetts Gen Hosp,MGH Global Hlth,125 Nashua St,Suite 722,Boston,MA 02114 USA.","Nashua,USA",-71.491,42.7492
6010,"University Western Ontario,Dept Geog,Social Sci Ctr,1151 Richmond St,London,ON N6A 5C2,Canada.","London,Canada",-81.25,42.97
6011,"CDC,Comprehens Canc Control Branch,Div Canc Prevent & Control,4770 Buford Highway NE,MS F-76,Chamblee,GA 30341 USA.","Buford,USA",-83.9918,34.1183
6012,"CDC,Epidemiol & Appl Res Branch,Div Canc Prevent & Control,4770 Buford Highway NE,MS F-76,Atlanta,GA 30341 USA.","Buford,USA",-83.9918,34.1183
6013,"Harvard University,Massachusetts Gen Hosp,Sch Med,Dept Surg,55 Fruit St,Yawkey 7B,Boston,MA 02114 USA.","Harvard,USA",-88.6212,42.4297
6014,"Laureate Int University,Potiguar University,Av Sen Salgado Filho 1610,BR-59056000 Natal,RN,Brazil.","Natal,Brazil",-60.2699,-6.9838
6015,"Oregon Hlth & Sci University,Sch Nursing,Mail Code SN-2N,3455 SW US Vet Hosp Rd,Portland,OR 97239 USA.","Oregon,USA",-89.3887,42.9252
6016,"Emory University,Nell Hodgson Woodruff Sch Nursing,1520 Clifton Rd,NE 366,Atlanta,GA 30322 USA.","Clifton,USA",-74.1575,40.8631
6017,"University Hosp Geneva,Fac Med,Dept Neurosurg,Rue Gabrielle Perret Gentil 4,CH-1205 Geneva,Switzerland.","Geneva,Switzerland",6.14,46.21
6018,"University Hosp Leipzig,Dept Neurosurg,Liebigstr 20,D-04103 Leipzig,Germany.","Leipzig,Germany",12.41,51.3354
6019,"University Oslo,Rikshosp,Dept Neurosurg,Sognsvannsveien 20,N-0027 Oslo,Norway.","Oslo,Norway",10.75,59.9167
6020,"Hosp Sick Children,555 University Ave,Toronto,ON M5G 1X8,Canada.","Toronto,Canada",-79.42,43.7
6021,"University Gothenburg,Sahlgrenska University Hosp,Dept Plast Surg & Hand Surg,Inst Clin Sci,Sahlgrenska Acad,S-41345 Gothenburg,Sweden.","University Gothenburg,Sweden",11.9865,57.696991
6022,"University Palermo,Radiat Oncol Sch,Palermo,Italy.","Palermo,Italy",13.35,38.125
6023,"City Hope Natl Med Ctr,Div Nursing Res & Educ,Dept Populat Sci,Duarte,CA 91010 USA.","Hope,USA",-93.5908,33.6677
6024,"Katholieke University Leuven,University Hosp,Div & Lab Hepatol,Herestr 49,B-3000 Leuven,Belgium.","Katholieke University Leuven,Belgium",4.70054,50.879829
6025,"Skane University Hosp Malmo,Dept Orthoped & Clin Sci,S-20522 Malmo,Sweden.","Malmo,Sweden",13.0333,55.5833
6026,"University Nebraska Med Ctr,Dept Family Med,983075 Nebraska Med Ctr,Omaha,NE 68198 USA.","Omaha,USA",-96.0453,41.2634
6027,"Oslo University Hosp,Dept Endocrinol Morbid Obes & Prevent Med,POB 4959 Nydalen,N-0424 Oslo,Norway.","Oslo,Norway",10.75,59.9167
6028,"Sect Plast Surg,1500 East Med Ctr Dr,2130 Taubman Ctr,Ann Arbor,MI 48109 USA.","Ann Arbor,USA",-83.7312,42.2757
6029,"Singapore Gen Hosp,Dept Rheumatol & Immunol,20 Coll Rd,Singapore,Singapore.","Singapore,Singapore",103.8558,1.293
6030,"King Saud University,Coll Appl Med Sci,Dept Rehabil Sci,POB 10219,Riyadh 11433,Saudi Arabia.","Riyadh,Saudi Arabia",46.7727,24.6408
6031,"Ctr Hosp Vila Nova Gaia Espinho,Dept Med,Unidade 1,Rua Conceicao Fernandes S-N,P-4434502 Vila Nova De Gaia,Portugal.","Ctr Hosp Vila Nova Gaia Espinho,Portugal",-8.63318,41.13589
6032,"Shandong University,Qilu Hosp,Dept Pediat,107 Wen Hua Xi Rd,Jinan 250012,China.","Jinan,China",116.995,36.675
6033,"Southampton Gen Hosp,University Surg Unit MP816,Tremona Rd,Southampton SO16 6YD,Hants,United Kingdom.","Southampton,United Kingdom",-1.4,50.9
6034,"NAL Med Ctr,Dept Otorhinolaryngol,S-46185 Trollhattan,Sweden.","Trollhattan,Sweden",12.3,58.2671
6035,"NAL Med Ctr,Dept Otorhinolaryngol,S-46185 Trollhattan,Sweden.","Trollhattan,Sweden",12.3,58.2671
6036,"Emory University,Dept Econ,1602 Fishburne Dr Rich Bldg,3rd Floor,Atlanta,GA 30322 USA.","Atlanta,USA",-94.1672,33.1136
6037,"St Thomas Hosp,Dept Oncol,Westminster Bridge Rd,London SE1 7EH,United Kingdom.","London,United Kingdom",-0.1167,51.5
6038,"University Michigan,Dept Psychiat,2101 Commonwealth Blvd,Suite C,Ann Arbor,MI 49105 USA.","Ann Arbor,USA",-83.7312,42.2757
6039,"Grp Hlth Res Inst,1730 Minor Ave,Seattle,WA 98101 USA.","Seattle,USA",-122.3238,47.6217
6040,"Antoni van Leeuwenhoek Hosp,Netherlands Canc Inst,Plesmanlaan 121,NL-1066 CX Amsterdam,Netherlands.","Amsterdam,Netherlands",4.9166,52.35
6041,"SUNY Stony Brook,Sch Nursing,Stony Brook,NY 11794 USA.","SUNY Stony Brook,USA",-73.133186,40.930038
6042,"Guilan University Med Sci,Social Determinants Hlth Res Ctr,Rasht,Iran.","Rasht,Iran",49.63,37.3
6043,"Maastricht University,Dept Epidemiol,GROW Sch Oncol & Dev Biol,POB 616,NL-6200 MD Maastricht,Netherlands.","Maastricht,Netherlands",5.677,50.853
6044,"Linkoping University,Ctr Med Technol Assessment,Dept Med & Hlth Sci,SE-58183 Linkoping,Sweden.","Linkoping,Sweden",15.6299,58.41
6045,"Griffith University,Sch Med,Ctr Appl Hlth Econ,Nathan,Qld 4111,Australia.","Griffith,Australia",146.04,-34.29
6046,"University Rijeka,Dept Psychol,Fac Humanities & Social Sci,Sveucilisna Avenija 4,Rijeka 51000,Croatia.","Rijeka,Croatia",14.45,45.33
